login,repo,path,reason,reasoning,first_seen,last_seen
cashwu,Tubify,.claude/skills/spectra-discuss/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,Tubify,.claude/skills/spectra-drift/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,Tubify,.claude/skills/spectra-ingest/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,Tubify,.claude/skills/spectra-propose-plus/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,Tubify,.claude/skills/spectra-propose/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,Tubify,.claude/skills/spectra-verify/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,Tubify,AGENTS.md,project-doc,,2026-07-03,2026-07-03
cashwu,Tubify,CLAUDE.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-apply-plus/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-apply/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-archive/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-ask/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-audit/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-commit/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-debug/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-discuss/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-drift/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-ingest/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-propose-plus/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.agents/skills/spectra-propose/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-analyze/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-apply-plus/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-apply/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-archive/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-ask/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-audit/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-commit/SKILL.md,project-doc,,2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-debug/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-discuss/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-drift/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-ingest/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-propose-plus/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-propose/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,.claude/skills/spectra-verify/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,AGENTS.md,project-doc,"Generic Spectra framework instructions copied from generated templates into project root files (AGENTS.md/CLAUDE.md). These are project-local configuration and scaffolding instructions for the spectra change management system, not transferable skill guidance. No reusable expertise for other projects.",2026-07-03,2026-07-03
cashwu,MacPhotoCollection,CLAUDE.md,project-doc,"Generic Spectra framework instructions copied from generated templates into project root files (AGENTS.md/CLAUDE.md). These are project-local configuration and scaffolding instructions for the spectra change management system, not transferable skill guidance. No reusable expertise for other projects.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-apply/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-archive/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-ask/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-audit/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-debug/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-discuss/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-ingest/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.agents/skills/spectra-propose/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-apply/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-archive/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-ask/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-audit/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-debug/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-discuss/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-ingest/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,.claude/skills/spectra-propose/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,linktr,AGENTS.md,project-doc,"Generic Spectra framework instructions copied from generated templates into project root files (AGENTS.md/CLAUDE.md). These are project-local configuration and scaffolding instructions for the spectra change management system, not transferable skill guidance. No reusable expertise for other projects.",2026-07-03,2026-07-03
cashwu,linktr,CLAUDE.md,project-doc,"Generic Spectra framework instructions copied from generated templates into project root files (AGENTS.md/CLAUDE.md). These are project-local configuration and scaffolding instructions for the spectra change management system, not transferable skill guidance. No reusable expertise for other projects.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-apply/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-archive/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-ask/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-audit/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-debug/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-discuss/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-ingest/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.agents/skills/spectra-propose/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-apply/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-archive/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-ask/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-audit/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-debug/SKILL.md,off-topic-workflow,"Framework-generated spectra workflow skill for managing spec-driven development changes (propose, apply, archive, debug, etc.). Zero JVM content; generic workflow orchestration for the spectra CLI tool. Not transferable as a JVM development skill—applicable to any language/framework with the spectra CLI installed.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-discuss/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-ingest/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.claude/skills/spectra-propose/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,.cursorrules,project-doc,"Cursor editor configuration file (not a skill). Contains only Spectra project instructions for structure and workflow. Per Rule 3: project configuration files are project-doc, not transferable skills.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,AGENTS.md,project-doc,"Per Rule 3: bare AGENTS.md and CLAUDE.md files are project documentation, not reusable skills. Files contain project-specific Spectra workflow instructions (WhispifyLandingPage: static HTML landing page config; Keyify: Spectra SDD setup; Mermify: Vite+React+TypeScript web app; purple-realm-photo: single-file HTML iPad photo app). None are transferable JVM guidance.",2026-07-03,2026-07-03
cashwu,ThreeLittlePigs,CLAUDE.md,project-doc,"Per Rule 3: bare AGENTS.md and CLAUDE.md files are project documentation, not reusable skills. Files contain project-specific Spectra workflow instructions (WhispifyLandingPage: static HTML landing page config; Keyify: Spectra SDD setup; Mermify: Vite+React+TypeScript web app; purple-realm-photo: single-file HTML iPad photo app). None are transferable JVM guidance.",2026-07-03,2026-07-03
cashwu,WhispifyLandingPage,CLAUDE.md,project-doc,"Per Rule 3: bare AGENTS.md and CLAUDE.md files are project documentation, not reusable skills. Files contain project-specific Spectra workflow instructions (WhispifyLandingPage: static HTML landing page config; Keyify: Spectra SDD setup; Mermify: Vite+React+TypeScript web app; purple-realm-photo: single-file HTML iPad photo app). None are transferable JVM guidance.",2026-07-03,2026-07-03
cashwu,Keyify,.agent/skills/spectra-apply/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agent/skills/spectra-archive/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agent/skills/spectra-ask/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agent/skills/spectra-audit/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agent/skills/spectra-debug/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agent/skills/spectra-discuss/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agent/skills/spectra-propose/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-apply/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-archive/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-ask/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-audit/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-debug/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-discuss/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-ingest/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.agents/skills/spectra-propose/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-apply/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-archive/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-ask/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-audit/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-debug/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-discuss/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-ingest/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
cashwu,Keyify,.claude/skills/spectra-propose/SKILL.md,boilerplate,"Auto-generated Spectra CLI tool documentation (metadata: author=spectra, generatedBy=Spectra). Not authored by cashwu; boilerplate framework templates duplicated across multiple repos. Spectra is framework-agnostic SDD orchestration, not JVM-specific. Per Rule 2, same skill should be promoted once; here it appears in .agent/, .agents/, .claude/ registries across ThreeLittlePigs and Keyify.",2026-07-03,2026-07-03
